what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326101474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326157830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326167506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326236372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326239044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326241044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326242919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326271392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326272267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326283253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326303205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326316748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326324577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326341336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326395855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326432072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326434775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326437229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326439400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326471440
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539326472815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326485989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326490958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539326493989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539326495489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326498505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499365
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326499583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326501036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326501271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326501490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326506271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326509427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539326510443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326515052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326518458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539326519646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326529377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326529877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326529893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326529924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326529956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326529987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326530018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326530049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326530081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326530112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326530143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326530174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326530206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326530237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326530253
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326530284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326534596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535096
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535456
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326535971
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326536190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326536393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326536581
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326536753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326536956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326537221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326548128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326551003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539326561495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539326575620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326586308
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539326588808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326604451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326604607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326614217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326614373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326619967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326620108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326634011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326634152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539326637745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326646902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326647074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326651183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326651339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539326653902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326658136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326658261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326662261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326662402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326665472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326665612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539326667941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326687254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326700050
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539326701938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326703953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326720218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326726686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326747535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539326749442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539326750082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539326751223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539326761254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326774121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326774293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326774465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326774590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539326774949
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539326776621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326805106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326805278
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539326808575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539326816811
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1539326817483
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326824515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326837902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539326839995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327015776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327045414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327091899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539327100599
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539327102880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327106521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327118432
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327120739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327183138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327186842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327199685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327201904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327215034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327217471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327220565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327222341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327657057
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539327660923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327664439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327672756
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539327672850
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539327672912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327675817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327678927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539327681333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327699157
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327699314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327707954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327711126
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539327712282
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539327746770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327750718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327753374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539327754374
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539327770768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327775981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327782458
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1539327782474
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539327783583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539327786568
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539327798572
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539327801931
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539327805040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327808549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327811401
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1539327811401
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539327813745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539327814526
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539327816745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327821354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327824702
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1539327824702
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539327826796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539327829473
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1539327835238
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539327835254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539327857347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539327859534
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539327862737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327863722
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539327865311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327865389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539327865405
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327869712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327874954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327879814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327884412
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539327884506
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539327884568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327886193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539327892365
