what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539319041875
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539319053828
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1539319076601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539319077117
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539319086570
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539319090023
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539319096588
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539319100807
error,log,,,"Could not retrieve declared methods",1539319102604
error,log,,,"Could not retrieve declared methods",1539319102620
error,log,,,"Could not retrieve declared methods",1539319102620
error,log,,,"Could not retrieve declared methods",1539319102635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319105885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319105995
error,log,,,"Could not retrieve interfaces",1539319106026
error,log,,,"Could not retrieve declared methods",1539319106026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319111323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319129387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319130918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539319134575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539319157981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319164727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319183759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539319185446
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1539319186196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319191384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319195237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319196237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319286152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1539319298544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539319300903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319302997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319303185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319303388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319303544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319303732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319303935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319304138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319304356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319304575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319304810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319305060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319305294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319305544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319305778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319305997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319306247
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319306638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319307185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319307466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319307857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539319311638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319314482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319319294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539319320622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1539319321263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319324372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319332894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319333832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319489732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319502588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319507822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319511369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319542439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319561679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319572211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319581586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319616229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319630044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319787634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539319789451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539319790962
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539319797705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319833330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319833453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319833639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319840967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319845868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319846015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319853382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319853520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319862639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319862770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319862901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319868068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319868252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539319878383
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539319913717
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539319920479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1539320011025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539320011724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1539320012524
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539320014678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1539320015409
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539320018578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539320022176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539320023341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539320024384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539320034526
